timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672416288177,104,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,45,0,0
1672416288082,242,HTTP Request,200,OK,Thread Group 1-14,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,77,0,0
1672416288079,245,HTTP Request,200,OK,Thread Group 1-13,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,78,0,0
1672416288079,245,HTTP Request,200,OK,Thread Group 1-2,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,96,0,0
1672416288082,77,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,77,0,0
1672416288079,78,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,78,0,0
1672416288079,96,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,96,0,0
1672416288158,166,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,70,0,0
1672416288175,149,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,57,0,0
1672416288159,165,HTTP Request-1,200,OK,Thread Group 1-14,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,69,0,0
1672416288105,221,HTTP Request,200,OK,Thread Group 1-15,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,71,0,0
1672416288105,71,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,text,true,,732,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,71,0,0
1672416288176,150,HTTP Request-1,200,OK,Thread Group 1-15,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,56,0,0
1672416288111,220,HTTP Request,200,OK,Thread Group 1-16,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,67,0,0
1672416288111,67,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,67,0,0
1672416288178,153,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,79,0,0
1672416288145,190,HTTP Request,200,OK,Thread Group 1-22,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,57,0,0
1672416288145,57,HTTP Request-0,301,Moved Permanently,Thread Group 1-22,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,57,0,0
1672416288202,133,HTTP Request-1,200,OK,Thread Group 1-22,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,48,0,0
1672416288133,204,HTTP Request,200,OK,Thread Group 1-17,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,68,0,0
1672416288133,68,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,68,0,0
1672416288134,203,HTTP Request,200,OK,Thread Group 1-10,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,54,0,0
1672416288201,136,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,49,0,0
1672416288134,54,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,54,0,0
1672416288188,149,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,73,0,0
1672416288166,175,HTTP Request,200,OK,Thread Group 1-21,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,51,0,0
1672416288166,51,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,51,0,0
1672416288217,124,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,52,0,0
1672416288175,177,HTTP Request,200,OK,Thread Group 1-18,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,44,0,0
1672416288175,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-18,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,44,0,0
1672416288219,133,HTTP Request-1,200,OK,Thread Group 1-18,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,62,0,0
1672416288143,215,HTTP Request,200,OK,Thread Group 1-23,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,76,0,0
1672416288143,76,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,76,0,0
1672416288219,139,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,69,0,0
1672416288142,216,HTTP Request,200,OK,Thread Group 1-20,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,78,0,0
1672416288142,78,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,78,0,0
1672416288220,138,HTTP Request-1,200,OK,Thread Group 1-20,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,72,0,0
1672416288165,198,HTTP Request,200,OK,Thread Group 1-24,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,59,0,0
1672416288165,59,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,59,0,0
1672416288225,138,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,73,0,0
1672416288143,223,HTTP Request,200,OK,Thread Group 1-25,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,77,0,0
1672416288143,77,HTTP Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,77,0,0
1672416288220,146,HTTP Request-1,200,OK,Thread Group 1-25,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,79,0,0
1672416288166,211,HTTP Request,200,OK,Thread Group 1-12,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,63,0,0
1672416288166,63,HTTP Request-0,301,Moved Permanently,Thread Group 1-12,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,63,0,0
1672416288229,148,HTTP Request-1,200,OK,Thread Group 1-12,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,79,0,0
1672416288163,214,HTTP Request,200,OK,Thread Group 1-1,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,67,0,0
1672416288163,67,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,67,0,0
1672416288230,147,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,81,0,0
1672416288162,216,HTTP Request,200,OK,Thread Group 1-4,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,68,0,0
1672416288162,68,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,68,0,0
1672416288231,147,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,77,0,0
1672416288217,167,HTTP Request,200,OK,Thread Group 1-8,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,51,0,0
1672416288217,51,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,51,0,0
1672416288268,116,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,75,0,0
1672416288153,235,HTTP Request,200,OK,Thread Group 1-6,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,87,0,0
1672416288153,87,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,87,0,0
1672416288240,148,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,108,0,0
1672416288216,186,HTTP Request,200,OK,Thread Group 1-3,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,76,0,0
1672416288216,77,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,76,0,0
1672416288293,109,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,73,0,0
1672416288275,154,HTTP Request,200,OK,Thread Group 1-19,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,69,0,0
1672416288275,69,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,69,0,0
1672416288344,85,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,46,0,0
1672416288248,196,HTTP Request,200,OK,Thread Group 1-9,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,99,0,0
1672416288248,99,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,99,0,0
1672416288347,97,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,48,0,0
1672416288249,205,HTTP Request,200,OK,Thread Group 1-11,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,86,0,0
1672416288249,86,HTTP Request-0,301,Moved Permanently,Thread Group 1-11,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,86,0,0
1672416288335,119,HTTP Request-1,200,OK,Thread Group 1-11,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,65,0,0
1672416288325,133,HTTP Request,200,OK,Thread Group 1-2,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,53,0,0
1672416288325,53,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,53,0,0
1672416288379,79,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,32,0,0
1672416288281,177,HTTP Request,200,OK,Thread Group 1-5,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,62,0,0
1672416288281,62,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,62,0,0
1672416288343,115,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,66,0,0
1672416288332,140,HTTP Request,200,OK,Thread Group 1-16,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,49,0,0
1672416288332,49,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,49,0,0
1672416288382,90,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,36,0,0
1672416288342,181,HTTP Request,200,OK,Thread Group 1-21,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,42,0,0
1672416288342,42,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,42,0,0
1672416288384,139,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,45,0,0
1672416288325,203,HTTP Request,200,OK,Thread Group 1-13,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,67,0,0
1672416288325,67,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,67,0,0
1672416288392,136,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,43,0,0
1672416288325,205,HTTP Request,200,OK,Thread Group 1-14,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,64,0,0
1672416288325,64,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,64,0,0
1672416288390,140,HTTP Request-1,200,OK,Thread Group 1-14,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,48,0,0
1672416288151,381,HTTP Request,200,OK,Thread Group 1-7,text,true,,101666,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,196,0,119
1672416288151,196,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,849,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,196,0,119
1672416288347,185,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,49,0,0
1672416288338,203,HTTP Request,200,OK,Thread Group 1-10,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,55,0,0
1672416288338,55,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,55,0,0
1672416288393,148,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,58,0,0
1672416288359,183,HTTP Request,200,OK,Thread Group 1-20,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,37,0,0
1672416288359,38,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,37,0,0
1672416288397,145,HTTP Request-1,200,OK,Thread Group 1-20,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,63,0,0
1672416288459,86,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,Error,38759,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,83,0,0
1672416288545,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.mojpieknyogrod.pl:443 failed to respond,Thread Group 1-5,text,false,Error,2102,0,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,0,0,0
1672416288335,226,HTTP Request,200,OK,Thread Group 1-22,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,64,0,0
1672416288335,64,HTTP Request-0,301,Moved Permanently,Thread Group 1-22,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,64,0,0
1672416288399,162,HTTP Request-1,200,OK,Thread Group 1-22,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,62,0,0
1672416288326,238,HTTP Request,200,OK,Thread Group 1-15,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,73,0,0
1672416288326,73,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,73,0,0
1672416288399,165,HTTP Request-1,200,OK,Thread Group 1-15,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,63,0,0
1672416288338,229,HTTP Request,200,OK,Thread Group 1-17,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,56,0,0
1672416288338,56,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,56,0,0
1672416288395,172,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,74,0,0
1672416288364,206,HTTP Request,200,OK,Thread Group 1-24,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,46,0,0
1672416288364,46,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,46,0,0
1672416288411,159,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,64,0,0
1672416288353,224,HTTP Request,200,OK,Thread Group 1-18,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,46,0,0
1672416288358,219,HTTP Request,200,OK,Thread Group 1-23,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,35,0,0
1672416288353,46,HTTP Request-0,301,Moved Permanently,Thread Group 1-18,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,46,0,0
1672416288358,36,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,35,0,0
1672416288400,177,HTTP Request-1,200,OK,Thread Group 1-18,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,88,0,0
1672416288394,183,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,88,0,0
1672416288378,202,HTTP Request,200,OK,Thread Group 1-1,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,36,0,0
1672416288378,36,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,36,0,0
1672416288415,165,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,76,0,0
1672416288378,203,HTTP Request,200,OK,Thread Group 1-12,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,36,0,0
1672416288378,36,HTTP Request-0,301,Moved Permanently,Thread Group 1-12,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,36,0,0
1672416288415,166,HTTP Request-1,200,OK,Thread Group 1-12,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,83,0,0
1672416288367,224,HTTP Request,200,OK,Thread Group 1-25,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,42,0,0
1672416288367,42,HTTP Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,42,0,0
1672416288409,182,HTTP Request-1,200,OK,Thread Group 1-25,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,96,0,0
1672416288379,212,HTTP Request,200,OK,Thread Group 1-4,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,37,0,0
1672416288379,37,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,37,0,0
1672416288416,175,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,86,0,0
1672416288388,210,HTTP Request,200,OK,Thread Group 1-6,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,47,0,0
1672416288388,47,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,47,0,0
1672416288435,163,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,88,0,0
1672416288384,232,HTTP Request,200,OK,Thread Group 1-8,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,48,0,0
1672416288384,48,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,48,0,0
1672416288432,184,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,112,0,0
1672416288402,222,HTTP Request,200,OK,Thread Group 1-3,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,99,0,0
1672416288402,99,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,99,0,0
1672416288501,123,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,82,0,0
1672416288430,202,HTTP Request,200,OK,Thread Group 1-19,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,102,0,0
1672416288430,102,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,102,0,0
1672416288532,100,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,58,0,0
1672416288445,204,HTTP Request,200,OK,Thread Group 1-9,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,87,0,0
1672416288445,87,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,87,0,0
1672416288532,117,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,84,0,0
1672416288523,166,HTTP Request,200,OK,Thread Group 1-21,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,68,0,0
1672416288523,68,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,68,0,0
1672416288592,97,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,44,0,0
1672416288530,161,HTTP Request,200,OK,Thread Group 1-14,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,62,0,0
1672416288530,62,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,62,0,0
1672416288592,99,HTTP Request-1,200,OK,Thread Group 1-14,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,49,0,0
1672416288473,220,HTTP Request,200,OK,Thread Group 1-16,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,111,0,0
1672416288473,111,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,111,0,0
1672416288584,109,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,50,0,0
1672416288529,165,HTTP Request,200,OK,Thread Group 1-13,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,60,0,0
1672416288529,60,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,60,0,0
1672416288590,104,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,51,0,0
1672416288541,160,HTTP Request,200,OK,Thread Group 1-10,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,56,0,0
1672416288541,56,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,56,0,0
1672416288597,104,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,52,0,0
1672416288542,161,HTTP Request,200,OK,Thread Group 1-20,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,73,0,0
1672416288542,73,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,73,0,0
1672416288615,88,HTTP Request-1,200,OK,Thread Group 1-20,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,39,0,0
1672416288532,179,HTTP Request,200,OK,Thread Group 1-7,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,66,0,0
1672416288532,66,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,66,0,0
1672416288598,113,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,60,0,0
1672416288455,272,HTTP Request,200,OK,Thread Group 1-11,text,true,,101551,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,87,0,0
1672416288455,87,HTTP Request-0,301,Moved Permanently,Thread Group 1-11,text,true,,734,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,87,0,0
1672416288542,185,HTTP Request-1,200,OK,Thread Group 1-11,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,122,0,0
1672416288458,286,HTTP Request,200,OK,Thread Group 1-2,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,86,0,0
